SampleNumber,Time(ms),T(deg C),T(deg F),P(Pa),Alt(m),Alt(ft),%RH
351,362189,24.90,76.820,98767,215.167,703.552,46
352,363218,24.90,76.820,98772,214.683,704.341,47
353,364248,24.90,76.820,98763,215.476,706.144,46
354,365277,24.90,76.820,98767,215.167,705.928,46
355,366306,24.91,76.838,98773,214.615,704.116,46
356,367334,24.91,76.838,98768,215.029,705.477,46
357,368363,24.90,76.820,98772,214.752,704.567,46
358,369392,24.90,76.820,98772,214.752,706.144,46
359,370421,24.91,76.838,98774,214.548,703.899,47
360,371453,24.91,76.838,98765,215.098,705.702,46
361,372483,24.90,76.820,98770,214.926,705.139,46
362,373512,24.90,76.820,98780,214.028,704.567,47
363,374540,24.90,76.820,98766,215.233,706.144,46
364,375569,24.90,76.820,98772,214.683,704.341,46
365,376598,24.89,76.802,98771,214.821,704.792,47
366,377627,24.90,76.820,98772,214.683,704.341,46
367,378656,24.90,76.820,98775,213.719,701.177,46
368,379685,24.90,76.820,98772,214.683,704.341,46
369,380713,24.90,76.820,98766,215.233,705.356,46
370,381746,24.90,76.820,98772,214.683,704.341,46
371,382775,24.90,76.820,98772,214.752,704.567,47
372,383804,24.90,76.820,98780,214.028,702.191,46
373,384833,24.90,76.820,98770,214.683,704.341,46
374,385862,24.90,76.820,98767,215.167,705.928,46
375,386891,24.89,76.802,98776,214.340,705.590,46
376,387919,24.90,76.838,98768,215.029,705.477,46
377,388948,24.90,76.820,98772,214.683,705.139,46
378,389978,24.89,76.802,98771,214.821,704.792,47
379,391007,24.90,76.820,98772,214.683,704.341,46
380,392039,24.90,76.820,98772,214.752,704.567,46
381,393068,24.89,76.802,98771,214.821,704.792,46
382,394097,24.90,76.820,98767,215.167,705.928,47
383,395126,24.89,76.802,98774,214.580,704.003,46
384,396155,24.89,76.802,98765,215.304,706.378,46
385,397190,24.89,76.802,98771,214.340,703.214,47
386,398219,24.89,76.802,98774,214.580,704.003,46
387,399247,24.90,76.820,98766,215.233,705.356,46
388,400276,24.89,76.802,98771,214.821,704.792,46
389,401305,24.90,76.820,98770,214.926,705.928,46
390,402334,24.90,76.820,98778,214.202,702.763,46
391,403366,24.89,76.802,98765,214.580,704.003,46
392,404396,24.89,76.802,98774,214.580,704.003,46
393,405425,24.89,76.802,98765,215.304,706.378,47
394,406454,24.90,76.820,98774,214.509,703.769,46
395,407483,24.90,76.820,98772,214.683,704.341,46
396,408512,24.90,76.820,98780,214.028,702.191,47
397,409541,24.89,76.802,98771,214.821,704.792,46
398,410570,24.90,76.820,98772,214.683,704.341,47
399,411599,24.90,76.820,98772,214.683,704.341,46
400,412628,24.89,76.802,98776,214.340,703.214,46
401,413661,24.90,76.820,98774,214.509,703.769,46
402,414690,24.89,76.802,98774,214.580,704.003,46
403,415719,24.90,76.820,98763,215.476,706.942,46
404,416748,24.90,76.820,98772,214.202,702.763,47
405,417776,24.90,76.820,98767,215.167,705.928,46
406,418805,24.89,76.802,98771,214.821,704.003,46
407,419834,24.91,76.802,98771,214.821,704.792,46
408,420864,24.89,76.802,98776,214.340,704.792,46
409,421893,24.89,76.802,98765,215.304,706.378,46
410,422922,24.89,76.802,98768,215.064,704.003,46
411,423954,24.89,76.802,98771,214.821,704.792,46
412,424983,24.90,76.820,98777,214.268,703.769,46
413,426012,24.90,76.820,98774,214.509,703.769,46
414,427041,24.90,76.820,98772,214.683,705.139,46
415,428070,24.90,76.802,98771,214.821,704.792,46
416,429100,24.90,76.820,98772,214.683,705.928,46
417,430129,24.90,76.820,98778,214.202,702.763,46
418,431158,24.90,76.820,98772,214.752,704.567,46
419,432187,24.90,76.820,98772,214.509,703.769,46
420,433216,24.90,76.820,98767,215.167,705.928,46
421,434247,24.90,76.820,98764,215.407,706.717,46
422,435276,24.89,76.802,98768,215.064,704.792,46
423,436305,24.89,76.802,98779,214.097,702.417,46
424,437335,24.90,76.820,98767,215.167,705.928,46
425,438364,24.90,76.820,98774,214.752,704.567,46
426,439393,24.90,76.838,98779,214.131,702.529,46
427,440422,24.89,76.802,98774,214.580,704.792,46
428,441451,24.89,76.802,98771,214.821,704.792,46
429,442480,24.90,76.820,98778,214.202,705.139,46
430,443509,24.89,76.802,98771,214.821,704.792,46
431,444538,24.90,76.820,98772,214.683,705.139,46
432,445571,24.90,76.820,98770,214.926,705.139,46
433,446600,24.90,76.820,98772,214.683,702.763,46
434,447629,24.89,76.802,98768,215.064,705.590,46
435,448658,24.90,76.820,98772,214.683,704.341,46
436,449687,24.90,76.820,98767,215.167,705.928,46
437,450716,24.89,76.802,98771,214.821,704.792,46
438,451745,24.89,76.802,98771,214.821,704.792,46
439,452774,24.89,76.802,98768,215.064,705.590,46
440,453804,24.90,76.820,98770,214.926,704.341,46
441,454832,24.89,76.802,98771,214.821,706.378,46
442,455864,24.89,76.802,98779,214.097,702.417,46
443,456893,24.89,76.802,98770,214.889,705.017,46
444,457922,24.89,76.802,98771,214.821,704.792,46
445,458951,24.90,76.820,98777,214.268,702.980,46
446,459979,24.89,76.802,98768,215.064,704.792,46
447,461008,24.89,76.802,98771,214.821,704.792,46
448,462038,24.89,76.802,98776,214.340,704.792,46
449,463066,24.90,76.820,98766,215.233,706.144,46
450,464095,24.90,76.820,98772,214.683,704.341,46
451,465124,24.89,76.802,98765,214.821,704.792,46
